id,climate,energy,environment,resources,sustainability,dedicated
01AB592,0,0,0,0,0,0
01AB593,0,0,0,0,0,0
01AB594,0,0,0,0,0,0
01AB595,0,0,0,0,0,0
01AB596,0,0,0,0,0,0
01AB597,0,0,0,0,0,0
01AB601,0,0,0,0,0,0
01AB606,0,0,0,0,0,0
01AB607,0,0,0,0,0,0
01AB608,0,0,0,0,0,0
01AB609,0,0,0,0,0,0
01AB610,0,0,0,0,0,0
01AB631,0,0,0,0,0,0
01AB632,0,0,0,0,0,0
01AB633,0,0,0,0,0,0
01AB634,0,0,0,0,0,0
01AB635,0,0,0,0,0,0
01AB636,0,0,0,0,0,0
01AB637,0,0,0,0,0,0
01AB638,0,0,0,0,0,0
01AB639,0,0,0,0,0,0
01AB640,0,0,0,0,0,0
01AB641,0,0,0,0,0,0
01AB642,0,0,0,0,0,0
01AB643,0,0,0,0,0,0
01AB644,0,0,0,0,0,0
01AB645,0,0,0,0,0,0
01AB646,0,0,0,0,0,0
01AB647,0,0,0,0,0,0
01AB648,0,0,0,0,0,0
01AB649,0,0,0,0,0,0
01AB650,0,0,0,0,0,0
01AB651,0,0,0,0,0,0
01AB652,0,0,0,0,0,0
01AB653,0,0,0,0,0,0
01AB654,0,0,0,0,0,0
01AB655,0,0,0,0,0,0
01AB656,0,0,0,0,0,0
01AB657,0,0,0,0,0,0
01AB658,0,0,0,0,0,0
01AB659,0,0,0,0,0,0
01AB660,0,0,0,0,0,0
01AB661,0,0,0,0,0,0
01AB662,0,0,0,0,0,0
01AB663,0,0,0,0,0,0
01AB664,0,0,0,0,0,0
01AB665,0,0,0,0,0,0
01AB666,0,0,0,0,0,0
01AB667,0,0,0,0,0,0
01AB668,0,0,0,0,0,0
01AB669,0,0,0,0,0,0
01AB670,0,0,0,0,0,0
01AB671,0,0,0,0,0,0
01AB672,0,0,0,0,0,0
01AB673,0,0,0,0,0,0
01AB674,0,0,0,0,0,0
01AB675,0,0,0,0,0,0
01AB676,0,0,0,0,0,0
01AB677,0,0,0,0,0,0
01AB678,0,0,0,0,0,0
01AB679,0,0,0,0,0,0
01AB680,0,0,0,0,0,0
01AB681,0,0,0,0,0,0
01AB682,0,0,0,0,0,0
01AB683,0,0,0,0,0,0
01AB684,0,0,0,0,0,0
01AB685,0,0,0,0,0,0
01AB686,0,0,0,0,0,0
01AB687,0,0,0,0,0,0
01AB688,0,0,0,0,0,0
01AB689,0,0,0,0,0,0
01AB690,0,0,0,0,0,0
01AB691,0,0,0,0,0,0
01AB692,0,0,0,0,0,0
01AB693,0,0,0,0,0,0
01AB694,0,0,0,0,0,0
01AB695,0,0,0,0,0,0
01AB696,0,0,0,0,0,0
01AB697,0,0,0,0,0,0
01AB698,0,0,0,0,0,0
01AB699,0,0,0,0,0,0
01AB700,0,0,0,0,0,0
01AB701,0,0,0,0,0,0
01AB702,0,0,0,0,0,0
01AB703,0,0,0,0,0,0
01AB704,0,0,0,0,0,0
01AB705,0,0,0,0,0,0
01AB706,0,0,0,0,0,0
01AB707,0,0,0,0,0,0
01AB708,0,0,0,0,0,0
01AB709,0,0,0,0,0,0
01AB710,0,0,0,0,0,0
01AB716,0,0,0,0,0,0
01AB717,0,0,0,0,0,0
01AB718,0,0,0,0,0,0
01AB719,0,0,0,0,0,0
01AB720,0,0,0,0,0,0
01AB721,0,0,0,0,0,0
01AB722,0,0,0,0,0,0
01AB723,0,0,0,0,0,0
01AB724,0,0,0,0,0,0
01AB725,0,0,0,0,0,0
01AB726,0,0,0,0,0,0
01AB727,0,0,0,0,0,0
01AB728,0,0,0,0,0,0
01AB729,0,0,0,0,0,0
01AB730,0,0,0,0,0,0
01AB731,0,0,0,0,0,0
01AB732,0,0,0,0,0,0
01AB733,0,0,0,0,0,0
01AB734,0,0,0,0,0,0
01AB735,0,0,0,0,0,0
01AB736,0,0,0,0,0,0
01AB737,0,0,0,0,0,0
01AB738,0,0,0,0,0,0
01AB739,0,0,0,0,0,0
01AB740,0,0,0,0,0,0
01AB741,0,0,0,0,0,0
01AB742,0,0,0,0,0,0
01AB743,0,0,0,0,0,0
01AB744,0,0,0,0,0,0
01AB745,0,0,0,0,0,0
01AB746,0,0,0,0,0,0
01AB747,0,0,0,0,0,0
01AB749,0,0,0,0,0,0
01AB750,0,0,0,0,0,0
01AB751,0,0,0,0,0,0
01AB752,0,0,0,0,0,0
01AB758,0,0,0,0,0,0
01AB760,0,0,0,0,0,0
01AB767,0,0,0,1,0,0
01AB768,0,0,0,0,0,0
01AB770,0,0,0,0,0,0
01AB771,0,0,0,0,0,0
01AB772,0,0,0,0,0,0
01AB773,0,0,0,0,1,1
01AB774,0,0,0,0,1,1
01AB785,0,0,0,0,0,0
01AB801,0,0,0,0,0,0
01AB802,0,0,0,0,0,0
01AB803,0,0,0,0,0,0
01AB815,0,0,0,0,0,0
01AB816,0,0,0,0,0,0
01AB821,0,0,0,0,0,0
01AB827,0,0,0,0,0,0
01AB828,0,0,0,0,0,0
01AB829,0,0,0,0,0,0
01AB830,0,0,0,0,0,0
01AB831,0,0,0,0,0,0
01AB832,0,0,0,0,0,0
01AB833,0,0,0,0,0,0
01AB834,0,0,0,0,0,0
01AB835,0,0,0,0,0,0
01AB839,0,0,0,0,0,0
01AB840,0,0,0,0,0,0
01AB841,0,0,0,0,0,0
01AB843,0,0,0,0,1,1
01AB844,0,0,0,0,0,0
01AB845,0,0,0,0,0,0
01AB852,0,0,0,0,0,0
01AB853,0,0,0,0,0,0
01AB854,0,0,0,0,0,0
01AB857,0,0,0,0,0,0
01AB858,0,0,0,0,0,0
01AB859,0,0,0,0,0,0
01AB870,0,0,0,0,0,0
01AB871,0,0,0,0,0,0
01AB872,0,0,0,0,0,0
01AB873,0,0,0,0,0,0
01AB874,0,0,0,0,0,0
01AB875,0,0,0,0,0,0
01AB915,0,0,0,0,0,0
01AB919,0,0,0,0,0,0
01AB922,0,0,0,0,0,0
01AB923,0,0,0,0,0,0
01AB928,0,0,0,0,0,0
01AB930,0,0,0,0,0,0
01AB927,0,0,0,0,0,0
01AB931,0,0,0,0,0,0
01AB932,0,0,0,0,0,0
01AB933,0,0,0,0,0,0
01AB934,0,0,0,0,0,0
01AB935,0,0,0,0,0,0
01AB936,0,0,0,0,0,0
01AB937,0,0,0,0,0,0
01AB938,0,0,0,0,0,0
01AB939,0,0,0,0,0,0
01AB940,0,0,0,0,0,0
01AB941,0,0,0,0,0,0
01AB942,0,0,0,0,0,0
01AB943,0,0,0,0,0,0
01AB944,0,0,0,0,0,0
01AB945,0,0,0,0,0,0
01AB946,0,0,0,0,0,0
01AB947,0,0,0,0,0,0
01AC013,0,0,0,0,0,0
01AC021,0,0,0,0,0,0
01AC022,0,0,0,0,0,0
01AC031,0,0,0,0,0,0
01AC032,0,0,0,0,0,0
01AC033,0,0,0,0,0,0
01AC034,0,0,0,0,0,0
01AC035,0,0,0,0,0,0
01AC036,0,0,0,0,0,0
01AC051,0,0,0,0,0,0
01AC052,0,0,0,0,0,0
01AC061,0,0,0,0,0,0
01AC071,0,0,0,0,0,0
01AC081,0,0,0,0,0,0
01AC082,0,0,0,0,0,0
01AC083,0,0,0,0,0,0
01AC091,0,0,0,0,0,0
01AC101,0,0,0,0,0,0
01AC111,0,0,0,0,0,0
01AC112,0,0,0,0,0,0
01AC121,0,0,0,0,0,0
01AC122,0,0,0,0,1,0
01AC123,0,0,0,0,1,0
01AC124,0,0,0,0,0,0
01AC131,0,0,0,0,0,0
01AC141,0,0,0,0,0,0
01AC151,0,0,0,0,0,0
01AC152,0,0,0,0,0,0
01AC161,0,0,0,0,0,0
01AC162,0,0,0,0,0,0
01AC165,0,0,0,0,0,0
01AC166,0,0,0,0,0,0
01AC167,0,0,1,0,0,0
01AC171,0,0,0,0,0,0
01AC182,0,0,0,0,0,0
01AC183,0,0,0,0,0,0
01AC191,0,0,0,0,0,0
01AC192,0,0,1,0,0,0
01AC201,0,0,0,0,0,0
01AC202,0,0,0,0,1,1
01AC211,0,0,0,0,0,0
01AC222,0,0,0,0,0,0
01AC223,0,0,0,0,0,0
01AC231,0,0,0,0,0,0
01AC232,0,0,0,0,0,0
01AC233,0,0,0,0,0,0
01AC241,1,0,1,0,0,1
01AC242,0,0,0,0,0,0
01AC244,0,0,0,0,0,0
01AC245,1,0,0,0,0,1
01AC251,0,0,0,0,0,0
01AC261,0,0,0,0,0,0
01AC271,0,0,0,0,0,0
01AC272,0,0,0,0,0,0
01AC281,0,0,0,0,0,0
01AC282,0,0,0,0,0,0
01AC283,0,0,0,0,0,0
01AC291,0,0,0,0,0,0
01AC301,0,0,0,0,0,0
01AC311,0,0,0,0,0,0
01AC312,0,0,0,0,0,0
01AC321,0,0,0,0,0,0
01AC322,0,0,0,0,0,0
01AC323,0,0,0,0,0,0
01AC331,0,0,0,0,0,0
01AC341,0,0,0,0,0,0
01AC342,0,0,0,0,0,0
01AC343,0,0,0,0,0,0
01AC351,0,0,0,0,0,0
01AC401,0,0,0,0,0,0
01AC402,0,0,0,0,0,0
01AC403,0,0,0,0,0,0
01AC404,0,0,0,0,0,0
01AC405,0,0,0,0,0,0
01AC406,0,0,0,0,0,0
01AC407,0,0,0,0,0,0
01AC408,0,0,0,0,0,0
01AC409,0,0,0,0,0,0
01AC411,0,0,0,0,0,0
01AC413,0,0,0,0,0,0
01AC414,0,0,0,0,0,0
01AC421,0,0,0,0,0,0
01AC422,0,0,0,0,0,0
01AC423,0,0,0,0,0,0
01AC431,0,0,0,0,0,0
01AC442,0,0,0,0,0,0
01AC443,0,0,0,0,0,0
01AC452,0,0,0,0,0,0
01AC453,0,0,0,0,0,0
01AC472,0,0,0,0,0,0
01AC473,0,0,0,0,0,0
01AC482,0,0,0,0,0,0
01AC483,0,0,0,0,0,0
01AC502,0,0,0,0,0,0
01AC503,0,0,0,0,0,0
01AC512,0,0,0,0,0,0
01AC513,0,0,0,0,0,0
01AC532,0,0,0,0,0,0
01AC533,0,0,0,0,0,0
01AC542,0,0,0,0,0,0
01AC543,0,0,0,0,0,0
01AC562,0,0,0,0,0,0
01AC563,0,0,0,0,0,0
01AC572,0,0,0,0,0,0
01AC573,0,0,0,0,0,0
01AC592,0,0,0,0,0,0
01AC593,0,0,0,0,0,0
01AC602,0,0,0,0,0,0
01AC603,0,0,0,0,0,0
01AC662,0,0,0,0,0,0
01AC663,0,0,0,0,0,0
01AC672,0,0,0,0,0,0
01AC673,0,0,0,0,0,0
01AC721,0,0,0,0,0,0
01AC722,0,0,0,0,0,0
01AC723,0,0,0,0,0,0
01AC724,0,0,0,0,0,0
01AD004,0,0,0,0,0,0
01AD005,0,0,0,0,0,0
01AD006,0,0,0,0,0,0
01AD013,0,0,0,0,0,0
01AD014,0,0,0,0,0,0
01AD015,0,0,0,0,0,0
01AD016,0,0,0,0,0,0
01AD036,0,0,0,0,0,0
01AD037,0,0,0,0,0,0
01AD038,0,0,0,0,0,0
01AD039,0,0,0,0,0,0
01AD041,0,0,0,0,0,0
01AD042,0,0,0,0,0,0
01AD043,0,0,0,0,0,0
01AD044,0,0,0,0,0,0
01AD051,0,0,0,0,0,0
01AD052,0,0,0,0,0,0
01AD081,0,0,0,0,0,0
01AD082,0,0,0,0,0,0
01AD111,0,0,1,0,0,1
01AD112,0,0,1,0,0,1
01AD113,0,0,0,0,0,0
01AD114,0,0,0,0,0,0
01AD115,0,0,0,0,0,0
01AD116,0,0,0,0,0,0
01AD117,0,0,0,0,0,0
01AD118,0,0,0,0,0,0
01AD119,0,0,0,0,0,0
01AD120,0,0,0,0,0,0
01AD122,0,0,0,0,0,0
01AD201,0,0,1,0,1,1
01AD214,0,0,1,0,0,1
01AD216,0,0,0,0,0,0
01AD221,0,0,0,0,0,0
01AD222,0,0,0,0,0,0
01AD224,0,0,0,0,0,0
01AD225,0,0,0,0,0,0
01AD227,0,0,1,0,1,1
01AD228,0,0,0,0,0,0
01AD230,1,0,1,0,1,1
01AD232,0,0,0,0,1,1
01AD233,0,0,0,0,0,0
01AD234,0,0,0,0,1,1
01AD301,0,0,0,0,0,0
01AD303,0,0,0,0,0,0
01AD304,0,0,0,0,0,0
01AD305,0,0,0,0,0,0
01AD306,0,0,0,0,0,0
01AD307,0,0,0,0,0,0
01AD311,0,0,0,0,0,0
01AD312,0,0,0,0,0,0
01AD316,1,0,0,0,0,1
01AD318,0,0,0,0,0,0
01AD319,1,0,0,0,0,1
01AD358,0,0,0,0,0,0
01AD401,0,0,0,0,0,0
01AD412,1,0,0,0,1,0
01AD414,0,0,1,0,0,0
01AD416,0,0,0,0,0,0
01AD418,0,0,0,0,0,0
01AD426,0,0,0,0,0,0
01AD430,0,0,0,0,1,1
01AD432,0,0,0,0,0,0
01AD525,0,0,1,0,0,1
01AD526,1,0,0,0,0,1
01AD601,1,0,0,0,0,1
01AD605,0,0,0,0,0,0
01AD614,0,0,0,0,1,0
01AE221,0,0,0,0,0,0
01AE222,0,0,0,0,0,0
01AE223,0,0,0,0,0,0
01AE224,0,0,0,0,0,0
01AE225,0,0,0,0,0,0
01AE226,0,0,0,0,0,0
01AE227,0,0,0,0,0,0
01AE228,0,0,0,0,0,0
01AE231,0,0,0,0,0,0
01AE232,0,0,0,0,0,0
01AE233,0,0,0,0,0,0
01AE234,0,0,1,0,0,0
01AE235,0,0,0,0,0,0
01AE236,0,0,0,0,0,0
01AE237,0,0,0,0,0,0
01AE238,0,0,0,0,0,0
01AE241,0,0,0,0,0,0
01AE242,0,0,0,0,0,0
01AE243,0,0,0,0,0,0
01AE244,0,0,0,0,0,0
01AE245,0,0,0,0,0,0
01AE246,0,0,0,0,0,0
01AE247,0,0,0,0,0,0
01AE248,0,0,0,0,0,0
01AE251,0,0,0,0,0,0
01AE252,0,0,0,0,0,0
01AE253,0,0,0,0,0,0
01AE254,0,0,0,0,0,0
01AE255,0,0,0,0,0,0
01AE256,0,0,0,0,0,0
01AE257,0,0,0,0,0,0
01AE258,0,0,0,0,0,0
01AE261,0,0,0,0,0,0
01AE262,0,0,0,0,0,0
01AE263,0,0,0,0,0,0
01AE264,0,0,0,0,0,0
01AE265,0,0,0,0,0,0
01AE266,0,0,0,0,0,0
01AE267,0,0,0,0,0,0
01AE268,0,0,0,0,0,0
01AE271,0,0,0,0,0,0
01AE272,0,0,0,0,0,0
01AE273,0,0,0,0,0,0
01AE274,0,0,0,0,0,0
01AE275,0,0,0,0,0,0
01AE276,0,0,0,0,0,0
01AE277,0,0,0,0,0,0
01AE278,0,0,0,0,0,0
01AE285,0,0,0,0,0,0
01AE286,0,0,0,0,0,0
01AE287,0,0,0,0,0,0
01AE288,0,0,0,0,0,0
01AE295,0,0,0,0,0,0
01AE296,0,0,0,0,0,0
01AE297,0,0,0,0,0,0
01AE298,0,0,0,0,0,0
01AH001,1,0,0,0,0,0
01AH002,0,0,1,0,1,0
01AH003,0,0,0,0,0,0
01AH004,0,0,0,0,0,0
01AH006,0,0,0,0,0,0
01AH008,0,0,0,0,0,0
01AH009,0,0,0,0,0,0
01AH010,0,0,0,0,1,1
01AH011,0,0,0,0,1,1
01AH101,0,0,0,0,0,0
01AH102,0,0,0,0,0,0
01AH103,0,0,0,0,0,0
01AH104,0,0,0,0,0,0
01AH113,0,0,0,0,0,0
01AH114,0,0,0,0,0,0
01AH201,0,0,0,0,0,0
01AH202,0,0,0,0,0,0
01AH203,0,0,0,0,0,0
01AH204,0,0,0,0,0,0
01AH205,0,0,0,0,0,0
01AH206,0,0,1,0,1,0
01AH207,0,0,0,0,0,0
01AH208,0,0,0,0,0,0
01AH209,0,0,1,0,1,1
01AH210,0,0,0,0,0,0
01AH211,0,0,0,0,0,0
01AH212,0,0,0,0,0,0
01AH213,0,0,0,0,0,0
01AH214,0,0,0,0,0,0
01AH215,0,0,0,0,0,0
01AH301,0,0,0,0,0,0
01AH302,0,0,0,0,0,0
01AH303,0,0,0,0,0,0
01AH304,0,0,0,0,0,0
01AH305,0,0,1,0,0,0
01AH307,0,0,0,0,0,0
01AH308,0,0,0,0,1,1
01AH310,0,0,0,0,0,0
01AH311,0,0,0,0,0,0
01AH401,0,0,0,0,0,0
01AH404,1,0,0,0,0,1
01AH405,0,0,0,0,0,0
01AH406,0,0,0,0,0,0
01AH407,0,0,1,0,0,1
01AH408,1,0,0,0,0,1
01AH409,0,1,1,0,1,0
01AH410,0,0,0,0,0,0
01AH411,0,0,0,0,0,0
01AH412,0,0,0,0,0,0
01B2021,0,0,0,0,0,0
01B2101,0,0,0,0,0,0
01B2131,0,0,0,0,0,0
01B2151,0,0,0,0,0,0
01B2181,0,0,0,0,0,0
01B2191,0,0,0,0,0,0
01B2201,0,0,0,0,0,0
01B2211,0,0,0,0,0,0
01B2223,0,0,0,0,0,0
01B2231,0,0,0,0,0,0
01B2242,0,0,0,0,0,0
01B2251,0,0,0,0,0,0
01B2262,0,0,0,0,0,0
